Trait,Axis #1,Axis #2,Axis #3,Axis #4,Axis #5,Axis #6,Axis #7,Axis #8,Time,t_sec
current,1.2394854454400992,4.012233616500134,2.696838300747023,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:29:10.274000+00:00,6249.755
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2.2089061334169484,-2.0000000000000002e-11,0.8659281238952473,0.4859549299510967,2022-10-18 12:29:12.165000+00:00,6251.646
current,-2.0000000000000002e-11,-2.0000000000000002e-11,3.4438592798112566,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.6759977348595325,2022-10-18 12:29:14.056000+00:00,6253.537
current,-2.0000000000000002e-11,12.1550906830297,-2.0000000000000002e-11,3.0816033976109662,-2.0000000000000002e-11,-2.0000000000000002e-11,0.887229419844442,0.794479243848752,2022-10-18 12:29:15.947000+00:00,6255.428
current,-2.0000000000000002e-11,0.3027646674291735,1.6986947729874349,2.4473433860027516,1.9268765369370322,0.5638052596633639,-2.0000000000000002e-11,0.2526362387998852,2022-10-18 12:29:17.838000+00:00,6257.319
current,-2.0000000000000002e-11,5.694901452333511,-2.0000000000000002e-11,-2.0000000000000002e-11,0.15557578527375593,1.0833278983166195,-2.0000000000000002e-11,1.0725808856287387,2022-10-18 12:29:19.729000+00:00,6259.21
current,1.553911661291521,-2.0000000000000002e-11,5.42297755240577,1.343086507586531,2.573435415711445,2.357502059280216,-2.0000000000000002e-11,0.6170442997576262,2022-10-18 12:29:21.620000+00:00,6261.101
current,3.62759277067794,6.86745920522301,-2.0000000000000002e-11,0.13889570721183736,2.446657202196902,3.613441131195854,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:29:23.511000+00:00,6262.992
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,3.1151938109325585,2.3625199856673462,-2.0000000000000002e-11,1.1996244302384564,-2.0000000000000002e-11,2022-10-18 12:29:25.402000+00:00,6264.883
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.9333368652658636,-2.0000000000000002e-11,3.1212291448774634,1.7453711884695249,-2.0000000000000002e-11,2022-10-18 12:29:27.293000+00:00,6266.774
current,-2.0000000000000002e-11,17.227183178718533,-2.0000000000000002e-11,0.4613991883399854,2.5355389176737106,-2.0000000000000002e-11,1.482389453620782,1.2402939948846938,2022-10-18 12:29:29.184000+00:00,6268.665
current,-2.0000000000000002e-11,4.348175948647199,-2.0000000000000002e-11,-2.0000000000000002e-11,5.925562635174397,-2.0000000000000002e-11,-2.0000000000000002e-11,1.07026468323027,2022-10-18 12:29:31.075000+00:00,6270.556
current,1.7921414977119454,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,1.0324987186005945,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:29:32.966000+00:00,6272.447
current,2.9284565892443597,10.826170228926877,-2.0000000000000002e-11,2.7722817875566896,-2.0000000000000002e-11,0.9340082785135413,0.2524383888554309,0.14615621468549525,2022-10-18 12:29:34.857000+00:00,6274.338
current,-2.0000000000000002e-11,12.971164065369688,5.942349630040912,0.6692426811678951,4.551531528746919,0.808583421879488,1.6718784138237868,-2.0000000000000002e-11,2022-10-18 12:29:36.748000+00:00,6276.229
current,-2.0000000000000002e-11,1.7020846795289726,3.370016908622901,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,3.521719698668347,-2.0000000000000002e-11,2022-10-18 12:29:38.639000+00:00,6278.12
current,2.143369500683446,12.23630498914677,0.024321756941672934,-2.0000000000000002e-11,1.3432259429337055,0.9490193536037389,1.377167363218971,-2.0000000000000002e-11,2022-10-18 12:29:40.530000+00:00,6280.011
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,4.722130152186847,2.2829319634317775,0.9936239862523499,2.0463834373915604,-2.0000000000000002e-11,2022-10-18 12:29:42.421000+00:00,6281.902
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,3.116041745091417,1.2891098615650844,0.9999878759143146,0.26533968475000963,2022-10-18 12:29:44.312000+00:00,6283.793
current,-2.0000000000000002e-11,0.8204004161610006,3.4566404065427094,1.1680183659832064,-2.0000000000000002e-11,1.2078037205938696,4.643023437882078,0.6579266156860483,2022-10-18 12:29:46.203000+00:00,6285.684
current,3.1100742116092475,-2.0000000000000002e-11,15.393587801274485,-2.0000000000000002e-11,1.1205632417338969,-2.0000000000000002e-11,0.43663673442388246,0.06987808979228856,2022-10-18 12:29:48.094000+00:00,6287.575
current,1.1798864632550432,-2.0000000000000002e-11,6.1104294251616516,1.7078113255425822,0.3270694276307923,-2.0000000000000002e-11,5.302503486548923,0.6393608535806552,2022-10-18 12:29:49.985000+00:00,6289.466
current,6.9054521237868105,16.212695284733453,6.20265625846667,1.1287337148314833,-2.0000000000000002e-11,2.7890700413217955,2.302765029476313,0.331904062243492,2022-10-18 12:29:51.876000+00:00,6291.357
current,-2.0000000000000002e-11,5.488452814258848,12.58886002810891,-2.0000000000000002e-11,0.5218492009678073,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:29:53.767000+00:00,6293.248
current,-2.0000000000000002e-11,11.810103992047225,-2.0000000000000002e-11,0.1386623048712916,3.5846186651078478,-2.0000000000000002e-11,-2.0000000000000002e-11,0.496154318559537,2022-10-18 12:29:55.658000+00:00,6295.139
current,4.719947942120581,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,1.562513565747204,-2.0000000000000002e-11,1.1155213662210113,0.6701691081973316,2022-10-18 12:29:57.549000+00:00,6297.03
current,5.1201694366016355,1.0711837241227706,-2.0000000000000002e-11,4.516258675434014,5.369587135183366,1.7236450537200643,1.00630952205037,-2.0000000000000002e-11,2022-10-18 12:29:59.440000+00:00,6298.921
current,-2.0000000000000002e-11,-2.0000000000000002e-11,0.6504465155979711,0.8320707461805608,-2.0000000000000002e-11,-2.0000000000000002e-11,0.046984177674474936,-2.0000000000000002e-11,2022-10-18 12:30:01.331000+00:00,6300.812
current,-2.0000000000000002e-11,12.041447060479744,18.079305607419176,2.0265687502797434,1.553416978365127,1.3193669493174456,-2.0000000000000002e-11,0.4737009605123161,2022-10-18 12:30:03.222000+00:00,6302.703
current,1.8399598540014086,17.35254306186935,9.497705654870959,-2.0000000000000002e-11,4.543612355932823,1.9387366917728441,0.13295278671732502,-2.0000000000000002e-11,2022-10-18 12:30:05.113000+00:00,6304.594
current,-2.0000000000000002e-11,9.399920623645388,-2.0000000000000002e-11,3.173204732610559,2.7336034364036736,1.6297989939612714,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:30:07.004000+00:00,6306.485
current,3.67181824120484,-2.0000000000000002e-11,-2.0000000000000002e-11,2.4439934589088614,2.4141798907875893,1.5547235453447383,0.49952401566041965,0.15902021504974292,2022-10-18 12:30:08.895000+00:00,6308.376
current,-2.0000000000000002e-11,-2.0000000000000002e-11,0.7772232503434491,-2.0000000000000002e-11,3.2419337593057573,1.3589192868124185,1.7406706643219123,-2.0000000000000002e-11,2022-10-18 12:30:10.786000+00:00,6310.267
current,0.29130358272617013,-2.0000000000000002e-11,2.407774113001813,3.351818812484447,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.12130433716013354,2022-10-18 12:30:12.677000+00:00,6312.158
current,0.46065906053369954,15.29776299344772,3.485013247184193,2.1006796581662597,4.814352004127377,1.3069922369065337,3.054474080703733,0.40941893440416083,2022-10-18 12:30:14.568000+00:00,6314.049
current,-2.0000000000000002e-11,-2.0000000000000002e-11,3.2795510820816984,-2.0000000000000002e-11,-2.0000000000000002e-11,0.613362536918081,3.7509438498922294,0.31658448873872624,2022-10-18 12:30:16.459000+00:00,6315.94
current,-2.0000000000000002e-11,4.39243053408325,-2.0000000000000002e-11,4.272097844091798,0.5726361369546176,6.010804937379042,2.9449174214475007,0.8009651800443197,2022-10-18 12:30:18.350000+00:00,6317.831
current,2.719278279280437,3.9025427739305862,-2.0000000000000002e-11,3.28994105049402,4.712150812633432,-2.0000000000000002e-11,-2.0000000000000002e-11,0.35846434849802106,2022-10-18 12:30:20.241000+00:00,6319.722
current,2.7078193067871563,18.855838921059856,-2.0000000000000002e-11,2.0196807855995256,1.1959088321518296,-2.0000000000000002e-11,-2.0000000000000002e-11,0.8680895594611738,2022-10-18 12:30:22.132000+00:00,6321.613
current,5.84870977392522,9.967051126164245,-2.0000000000000002e-11,0.49085806894921286,-2.0000000000000002e-11,3.2972121098433993,2.4209454433044075,0.06262938851172256,2022-10-18 12:30:24.023000+00:00,6323.504
current,3.562050682800491,6.285092958612674,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2.9664386270908842,0.2584709367422613,-2.0000000000000002e-11,2022-10-18 12:30:25.914000+00:00,6325.395
current,4.697828637211092,-2.0000000000000002e-11,4.3446901718513065,-2.0000000000000002e-11,-2.0000000000000002e-11,1.5950957279155793,2.0091334558517477,-2.0000000000000002e-11,2022-10-18 12:30:27.805000+00:00,6327.286
current,1.1409499915376555,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.8612952783581561,-2.0000000000000002e-11,1.6581001463653022,0.713914646665313,2022-10-18 12:30:29.696000+00:00,6329.177
current,1.6236796184267988,-2.0000000000000002e-11,4.848941815613724,2.0603647869093367,-2.0000000000000002e-11,1.0362737261239607,3.119390912557895,0.28740561417748484,2022-10-18 12:30:31.587000+00:00,6331.068
current,2.7826253317952254,3.7192122446976565,8.819589467711028,0.376807398549986,-2.0000000000000002e-11,-2.0000000000000002e-11,6.722736182924049,0.952368252078367,2022-10-18 12:30:33.478000+00:00,6332.959
current,-2.0000000000000002e-11,4.326306013206883,8.421240235294919,-2.0000000000000002e-11,1.4837682158891852,-2.0000000000000002e-11,0.004717608120672789,-2.0000000000000002e-11,2022-10-18 12:30:35.369000+00:00,6334.85
current,-2.0000000000000002e-11,1.3088599055536467,-2.0000000000000002e-11,1.6608259099950144,1.6456058943251635,-2.0000000000000002e-11,3.501550052249288,-2.0000000000000002e-11,2022-10-18 12:30:37.260000+00:00,6336.741
current,-2.0000000000000002e-11,-2.0000000000000002e-11,7.276750419648119,0.28633351287539965,4.104565481663114,-2.0000000000000002e-11,0.3273789964639624,0.5157607275735835,2022-10-18 12:30:39.151000+00:00,6338.632
current,1.5651805788029243,-2.0000000000000002e-11,-2.0000000000000002e-11,0.15412767822777973,0.25256168819412184,0.5657709326918987,-2.0000000000000002e-11,0.1920025406749144,2022-10-18 12:30:41.042000+00:00,6340.523
current,-2.0000000000000002e-11,11.209417371271968,-2.0000000000000002e-11,-2.0000000000000002e-11,1.2592385568199993,1.2148326788837254,1.7987359092751154,-2.0000000000000002e-11,2022-10-18 12:30:42.933000+00:00,6342.414
current,1.229166083513406,1.9332632724490504,-2.0000000000000002e-11,0.04705702974053816,3.634692757858967,-2.0000000000000002e-11,3.4265029045975934,-2.0000000000000002e-11,2022-10-18 12:30:44.824000+00:00,6344.305
current,5.277651557653526,-2.0000000000000002e-11,8.47686054131327,-2.0000000000000002e-11,3.5554465256208845,0.4922008023209553,-2.0000000000000002e-11,0.3992276674877462,2022-10-18 12:30:46.715000+00:00,6346.196
current,-2.0000000000000002e-11,14.626594636277117,-2.0000000000000002e-11,-2.0000000000000002e-11,2.5403895645855474,0.15046982962887434,2.6940284363377485,-2.0000000000000002e-11,2022-10-18 12:30:48.606000+00:00,6348.087
current,0.50727736048923,2.3435190993332906,-2.0000000000000002e-11,0.4180873057184089,-2.0000000000000002e-11,1.0307686138288723,0.6401135004700526,0.12861226671458822,2022-10-18 12:30:50.497000+00:00,6349.978
current,-2.0000000000000002e-11,7.225208490795013,-2.0000000000000002e-11,0.7328449733517761,0.9246675292420743,4.930263572646976,-2.0000000000000002e-11,0.4320206697221358,2022-10-18 12:30:52.388000+00:00,6351.869
current,-2.0000000000000002e-11,2.349321847457837,6.4131301874409115,1.809218409447796,-2.0000000000000002e-11,1.2041375177415543,4.61685052544263,0.4053542936951431,2022-10-18 12:30:54.279000+00:00,6353.76
current,1.6459152084075694,4.796813595178544,2.5080163639656545,0.8479160778355923,-2.0000000000000002e-11,7.120458482177466,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:30:56.170000+00:00,6355.651
current,-2.0000000000000002e-11,15.345518740619628,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.10463248195457209,-2.0000000000000002e-11,2022-10-18 12:30:58.061000+00:00,6357.542
current,0.9963634690493315,-2.0000000000000002e-11,2.0858004306559295,0.25765375810349816,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.07456420125460285,2022-10-18 12:30:59.952000+00:00,6359.433
current,5.881008252607506,4.29189375322763,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2.823018007056681,-2.0000000000000002e-11,2022-10-18 12:31:01.843000+00:00,6361.324
current,2.3345267569132373,4.886133998574132,-2.0000000000000002e-11,-2.0000000000000002e-11,1.3879068119524551,-2.0000000000000002e-11,-2.0000000000000002e-11,0.3523719663389764,2022-10-18 12:31:03.734000+00:00,6363.215
current,1.6569461631527083,9.81814997787078,-2.0000000000000002e-11,0.04994354590284822,0.24950690124956143,5.032543674596941,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:31:05.625000+00:00,6365.106
current,-2.0000000000000002e-11,-2.0000000000000002e-11,2.758738041553305,-2.0000000000000002e-11,-2.0000000000000002e-11,0.5616071171588433,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:31:07.516000+00:00,6366.997
current,-2.0000000000000002e-11,1.1699737854135144,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,1.3807431576084386,2.453395652505361,0.0050227065870374205,2022-10-18 12:31:09.407000+00:00,6368.888
current,2.116172810095591,13.90212433848979,3.207463289425851,0.44347942801593065,1.2913360887807435,-2.0000000000000002e-11,5.158846418985369,-2.0000000000000002e-11,2022-10-18 12:31:11.298000+00:00,6370.779
current,1.623458448946728,-2.0000000000000002e-11,-2.0000000000000002e-11,1.8519789698674631,0.19578197242310336,0.20674943275740837,5.22086465987915,1.1397113447464438,2022-10-18 12:31:13.189000+00:00,6372.67
current,4.676406342336445,1.1752267450580716,-2.0000000000000002e-11,2.4907354272791706,2.6461430911975317,-2.0000000000000002e-11,1.6210691145287204,0.2888504595604571,2022-10-18 12:31:15.080000+00:00,6374.561
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2.8453250397006435,-2.0000000000000002e-11,4.737377458907361,-2.0000000000000002e-11,0.4119555499712734,2022-10-18 12:31:16.971000+00:00,6376.452
current,-2.0000000000000002e-11,-2.0000000000000002e-11,7.694118055457725,0.2938141317905985,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.43066243686770506,2022-10-18 12:31:18.862000+00:00,6378.343
current,1.8636714836041774,6.598308477993133,-2.0000000000000002e-11,0.1078771313412128,0.10419518777036485,0.7796836379213326,0.28361081394275756,0.22770083952798875,2022-10-18 12:31:20.753000+00:00,6380.234
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2.5073177623101186,0.19209074882931076,-2.0000000000000002e-11,2022-10-18 12:31:22.644000+00:00,6382.125
current,2.6669273494723718,16.094453024095234,4.268537133944539,1.1139436050547913,2.765786717576742,-2.0000000000000002e-11,0.04060658023933206,-2.0000000000000002e-11,2022-10-18 12:31:24.535000+00:00,6384.016
current,1.9768342788445852,-2.0000000000000002e-11,2.004055086681131,1.2268679693393547,3.9220785879399216,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:31:26.426000+00:00,6385.907
current,0.6425613170871871,-2.0000000000000002e-11,9.622842047174824,0.878539460683522,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.01502968922275505,2022-10-18 12:31:28.317000+00:00,6387.798
current,0.28931988550534443,5.402408143848421,6.7442517195504745,-2.0000000000000002e-11,1.584592271696539,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:31:30.208000+00:00,6389.689
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,3.6102470899426145,5.520728340136705,3.8963738053279475,-2.0000000000000002e-11,2022-10-18 12:31:32.099000+00:00,6391.58
current,-2.0000000000000002e-11,9.198037533221655,-2.0000000000000002e-11,2.0578346812286803,-2.0000000000000002e-11,2.9743071123067892,0.4338581317887696,0.5091993502483837,2022-10-18 12:31:33.990000+00:00,6393.471
current,0.945128733396474,11.67811876413697,4.852284593452582,-2.0000000000000002e-11,3.443235056769117,0.751461492579141,5.7597105972079286,-2.0000000000000002e-11,2022-10-18 12:31:35.881000+00:00,6395.362
current,-2.0000000000000002e-11,2.485910049350634,-2.0000000000000002e-11,0.07755039525158214,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.423511768199875,2022-10-18 12:31:37.772000+00:00,6397.253
current,3.3481346868412354,-2.0000000000000002e-11,-2.0000000000000002e-11,0.6066721175326871,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.11218592134808618,2022-10-18 12:31:39.663000+00:00,6399.144
current,-2.0000000000000002e-11,0.6113287606511109,11.037859581542383,-2.0000000000000002e-11,2.6505103799526744,4.109860658875464,-2.0000000000000002e-11,0.24849256186534074,2022-10-18 12:31:41.554000+00:00,6401.035
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.05842859132289624,0.5438707058261083,4.265801781933586,0.2865611051613666,2022-10-18 12:31:43.445000+00:00,6402.926
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.3405000091088962,2.1637017042707383,1.087278875129739,-2.0000000000000002e-11,2022-10-18 12:31:45.336000+00:00,6404.817
current,1.1782997759192935,-2.0000000000000002e-11,-2.0000000000000002e-11,0.21228674780424495,-2.0000000000000002e-11,0.801839242446154,4.269383195511811,-2.0000000000000002e-11,2022-10-18 12:31:47.227000+00:00,6406.708
current,3.6463754806680355,0.37201598860594975,-2.0000000000000002e-11,0.02207153711142229,2.1361630714363384,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:31:49.118000+00:00,6408.599
current,4.493839820814431,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.30317922554378823,2022-10-18 12:31:51.009000+00:00,6410.49
current,2.272683819279952,-2.0000000000000002e-11,-2.0000000000000002e-11,0.6430288139757553,6.045777633771223,-2.0000000000000002e-11,3.080726412777289,0.058976851242624986,2022-10-18 12:31:52.900000+00:00,6412.381
current,1.2186728520283796,6.9364358013156355,-2.0000000000000002e-11,1.7643521844800598,1.6979200512331873,4.508929384850291,1.668970461126135,-2.0000000000000002e-11,2022-10-18 12:31:54.791000+00:00,6414.272
current,-2.0000000000000002e-11,-2.0000000000000002e-11,6.000305630779098,1.4575320854956595,3.477047461593897,1.9897327006143586,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:31:56.682000+00:00,6416.163
current,3.0422885299252203,10.954360923992862,-2.0000000000000002e-11,2.090131034828076,1.764086848766636,-2.0000000000000002e-11,2.2464895698487037,0.11616812152707347,2022-10-18 12:31:58.573000+00:00,6418.054
current,-2.0000000000000002e-11,1.3535117795367642,-2.0000000000000002e-11,1.8452528683039535,-2.0000000000000002e-11,-2.0000000000000002e-11,4.248322981947413,-2.0000000000000002e-11,2022-10-18 12:32:00.464000+00:00,6419.945
current,3.5959632840963627,-2.0000000000000002e-11,8.397752092804309,2.5972305984246136,3.0373592726317424,0.0010577754913478898,5.331604945488383,1.2998465388201277,2022-10-18 12:32:02.355000+00:00,6421.836
current,5.09054576329536,9.921751496396775,8.397175353847068,0.07483435181431619,1.5172895213808806,-2.0000000000000002e-11,2.968939922160895,0.7689979800449793,2022-10-18 12:32:04.246000+00:00,6423.727
current,2.6688521027308028,-2.0000000000000002e-11,4.629883223680656,0.6632372059511632,-2.0000000000000002e-11,4.255372573260371,1.6275205920721305,0.02938879845239875,2022-10-18 12:32:06.137000+00:00,6425.618
current,-2.0000000000000002e-11,-2.0000000000000002e-11,4.230601686550358,-2.0000000000000002e-11,-2.0000000000000002e-11,2.6785943393482246,1.4747456356784046,0.44569323072121286,2022-10-18 12:32:08.028000+00:00,6427.509
current,-2.0000000000000002e-11,6.8671052117752165,-2.0000000000000002e-11,2.2264218799190942,1.0831314588711396,0.23669861257659253,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:09.919000+00:00,6429.4
current,0.18455960386666792,12.065133863698952,1.1663988826499212,-2.0000000000000002e-11,3.167302506387964,-2.0000000000000002e-11,-2.0000000000000002e-11,0.43620045974364313,2022-10-18 12:32:11.810000+00:00,6431.291
current,-2.0000000000000002e-11,-2.0000000000000002e-11,0.12898816136696478,1.743328033452464,-2.0000000000000002e-11,1.920613935717737,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:13.701000+00:00,6433.182
current,-2.0000000000000002e-11,10.604521798772804,8.118796228548954,1.3398549286323334,5.234092740151234,2.9962817781104745,2.1135945453655283,0.7163149321564344,2022-10-18 12:32:15.592000+00:00,6435.073
current,-2.0000000000000002e-11,-2.0000000000000002e-11,12.184149530320372,0.826255477669159,-2.0000000000000002e-11,-2.0000000000000002e-11,1.4824056292999241,0.6054749066071999,2022-10-18 12:32:17.483000+00:00,6436.964
current,-2.0000000000000002e-11,11.297743909571334,8.880022578938052,-2.0000000000000002e-11,-2.0000000000000002e-11,3.0467979733181583,4.847605840517486,0.6543633335846349,2022-10-18 12:32:19.374000+00:00,6438.855
current,1.531787440963495,5.311701411780901,2.592307200911026,-2.0000000000000002e-11,-2.0000000000000002e-11,1.8280235230648847,-2.0000000000000002e-11,0.5816893030813589,2022-10-18 12:32:21.265000+00:00,6440.746
current,-2.0000000000000002e-11,2.2772462621786183,-2.0000000000000002e-11,5.131157000268086,-2.0000000000000002e-11,4.438608862273043,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:23.156000+00:00,6442.637
current,2.246455165904628,0.34623859562153303,-2.0000000000000002e-11,4.116524829691689,0.47155837152530666,1.7332481139999922,1.2520342564336362,0.5831956509910996,2022-10-18 12:32:25.047000+00:00,6444.528
current,0.9950744097227497,17.002098631242198,10.052917924766291,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.7215669332552046,2022-10-18 12:32:26.938000+00:00,6446.419
current,0.8834977581308007,10.91271308329794,4.309526814656301,-2.0000000000000002e-11,-2.0000000000000002e-11,1.716853896160956,-2.0000000000000002e-11,0.22524887806847396,2022-10-18 12:32:28.829000+00:00,6448.31
current,4.291289761027064,2.653835568220879,1.4346605323924342,0.3314656199619212,2.1980761413407066,0.9568144224649161,3.298908357168655,-2.0000000000000002e-11,2022-10-18 12:32:30.720000+00:00,6450.201
current,4.259632819546825,7.6723962999339115,13.196762631244956,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,1.6021576887229054,0.12435401182301797,2022-10-18 12:32:32.611000+00:00,6452.092
current,5.186113349030242,-2.0000000000000002e-11,-2.0000000000000002e-11,0.5406737887151194,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:34.502000+00:00,6453.983
current,-2.0000000000000002e-11,3.072320539459387,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,1.7511116885359048,1.3371631249583544,-2.0000000000000002e-11,2022-10-18 12:32:36.393000+00:00,6455.874
current,0.3506417579610287,-2.0000000000000002e-11,3.6759560574577543,2.6183676499729014,3.0767313599257697,1.9853880146539218,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:38.284000+00:00,6457.765
current,0.02384829931337018,7.8904030241586725,6.033269266594905,1.6920719797754669,-2.0000000000000002e-11,2.3112491289598234,-2.0000000000000002e-11,0.46633932850079596,2022-10-18 12:32:40.175000+00:00,6459.656
current,-2.0000000000000002e-11,2.90760384455324,3.6865311879639617,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.20245052645674966,0.9183117008961393,2022-10-18 12:32:42.066000+00:00,6461.547
current,2.787257831216891,1.1676240065673795,10.671364427714483,-2.0000000000000002e-11,3.450893178895356,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:43.957000+00:00,6463.438
current,0.029780740650812154,-2.0000000000000002e-11,3.8594528522944573,-2.0000000000000002e-11,0.15229216694968173,0.12016291510716087,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:45.848000+00:00,6465.329
current,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.9593423555054015,0.5425997963881994,-2.0000000000000002e-11,-2.0000000000000002e-11,0.664822587473178,2022-10-18 12:32:47.739000+00:00,6467.22
current,7.320019920455284,7.734727458032095,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.3825101384803604,2022-10-18 12:32:49.630000+00:00,6469.111
current,0.49581793293101895,2.724968205708959,17.730563243551124,-2.0000000000000002e-11,-2.0000000000000002e-11,6.836613406569083,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:51.521000+00:00,6471.002
current,-2.0000000000000002e-11,0.35952572544025196,1.1839891557446323,-2.0000000000000002e-11,2.0804398540602214,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:53.412000+00:00,6472.893
current,-2.0000000000000002e-11,1.3569091381527834,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:55.303000+00:00,6474.784
current,1.3425353461163305,-2.0000000000000002e-11,-2.0000000000000002e-11,0.021377105990526557,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.23777673767914204,2022-10-18 12:32:57.194000+00:00,6476.675
current,3.5413760986583176,4.824665508077194,1.2327479666272771,-2.0000000000000002e-11,3.363614639800546,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,2022-10-18 12:32:59.085000+00:00,6478.566
current,-2.0000000000000002e-11,1.7054513287704138,13.785129924408661,-2.0000000000000002e-11,-2.0000000000000002e-11,-2.0000000000000002e-11,0.14935536640426894,0.22863712934769864,2022-10-18 12:33:00.976000+00:00,6480.457
current,3.673050789514342,17.914734309422283,6.720939721054201,1.1204250375322875,0.8234432688244894,0.73315687500435,2.0131361519195785,0.44327233872108057,2022-10-18 12:33:02.867000+00:00,6482.348
current,-2.0000000000000002e-11,5.992154323669835,0.43182792738136655,3.7450356428995617,-2.0000000000000002e-11,1.2904764396969688,-2.0000000000000002e-11,0.47936180897031155,2022-10-18 12:33:04.758000+00:00,6484.239
